user,user_location_country,user_location_region,user_location_city,destination_distance,search_date,is_mobile,is_package,channel,search_count,checkIn_date,checkOut_date,n_adults,n_children,n_rooms,destination,destination_type,hotel_continent,hotel_country,hotel_market,hotel_category,is_booking
945993,75,144,52467,,2013-01-07 01:16:25,0,0,9,1,2013-01-12,2013-01-17,2,0,1,23357,6,3,48,153,8,0
487265,3,50,22013,,2013-01-07 01:17:18,0,0,0,1,2013-06-06,2013-06-10,5,1,1,669,3,2,50,212,69,0
1166542,3,45,35747,,2013-01-07 01:18:47,0,0,0,1,2013-01-14,2013-01-19,1,0,1,12233,6,2,50,675,55,1
186070,1,145,15028,,2013-01-07 01:18:53,1,0,9,2,2013-01-07,2013-01-08,2,1,1,8746,1,6,105,29,22,0
692110,149,290,33116,,2013-01-07 01:20:41,0,1,9,1,2013-02-22,2013-02-27,2,0,1,21222,1,3,152,73,27,0
84394,149,290,33116,,2013-01-07 01:21:25,0,0,9,2,2013-01-28,2013-02-02,2,0,1,42219,1,3,82,329,60,0
579401,80,38,52486,,2013-01-07 01:21:37,0,0,8,4,2013-01-15,2013-01-22,2,0,1,12471,5,3,48,153,8,0
466820,3,50,53819,,2013-01-07 01:21:39,0,0,1,1,2013-02-15,2013-02-17,1,0,1,8220,1,3,182,46,12,0
540696,215,646,51733,1843.4783,2013-01-07 01:22:06,0,0,9,1,2013-07-15,2013-07-19,1,0,1,11939,1,2,50,694,40,0
913278,202,269,25293,,2013-01-07 01:22:18,0,0,9,1,2013-01-09,2013-01-10,2,1,1,28610,6,6,22,245,5,0
1116673,133,20,48042,,2013-01-07 01:22:34,1,0,0,3,2013-06-15,2013-06-18,2,0,1,8220,1,3,182,46,64,0
217610,229,407,16373,,2013-01-07 01:23:59,0,0,9,1,2013-01-08,2013-01-11,1,0,1,12014,1,2,50,644,16,0
627909,55,12,40448,,2013-01-07 01:25:10,0,0,9,1,2013-01-10,2013-01-11,2,0,1,21660,1,6,105,1814,3,1
84417,66,246,40654,,2013-01-07 01:26:13,0,0,9,1,2014-01-08,2014-01-10,1,0,1,19776,6,2,50,212,48,0
210009,167,51,11261,,2013-01-07 01:26:21,0,0,9,1,2013-01-09,2013-01-12,6,0,3,11815,1,3,5,1701,30,1
913278,202,269,25293,,2013-01-07 01:26:49,0,0,9,1,2013-01-09,2013-01-10,2,1,1,28610,6,6,22,245,5,1
68291,66,448,53078,828.9953,2013-01-07 01:27:00,0,1,9,3,2013-03-07,2013-03-10,3,0,1,8260,1,2,50,701,83,0
1155502,3,50,5703,,2013-01-07 01:27:49,1,0,9,1,2013-02-06,2013-02-07,2,0,1,8741,1,6,144,13,82,0
487265,3,50,22013,,2013-01-07 01:28:18,0,1,0,1,2013-05-25,2013-05-28,4,1,2,8859,1,2,50,212,9,0
945993,75,144,52467,,2013-01-07 01:28:33,0,0,9,1,2013-01-12,2013-01-17,2,0,1,468,1,3,48,153,15,1
1000345,5,2,334,,2013-01-07 01:28:54,1,0,1,3,2013-01-07,2013-01-08,2,0,1,8289,1,6,107,36,46,0
826240,66,174,18870,5581.1726,2013-01-07 01:30:06,0,1,9,1,2013-03-23,2013-03-29,2,2,1,8747,1,3,106,107,68,0
395056,66,174,36242,2331.1727,2013-01-07 01:30:18,1,0,9,1,2013-05-16,2013-05-18,2,0,1,12226,6,2,50,701,33,0
138082,80,39,16563,,2013-01-07 01:30:27,0,0,9,1,2013-01-13,2013-01-20,2,0,1,46990,6,3,48,153,17,0
526624,66,174,32628,6936.9727,2013-01-07 01:30:30,0,1,1,2,2013-08-18,2013-08-23,2,2,1,23731,1,6,22,301,38,0
68291,66,448,53078,828.2552,2013-01-07 01:30:54,0,1,9,1,2013-03-07,2013-03-10,3,0,1,8260,1,2,50,701,37,0
183596,66,174,17011,778.266,2013-01-07 01:31:02,0,0,9,2,2013-06-19,2013-06-26,1,1,1,8802,1,2,50,503,47,0
670390,85,483,9185,,2013-01-07 01:31:39,0,0,9,1,2013-01-10,2013-01-16,1,1,1,20525,1,3,104,76,64,0
756106,70,47,14566,,2013-01-07 01:31:44,0,0,9,1,2013-01-11,2013-01-17,1,0,1,54982,6,3,182,46,12,0
1155502,3,50,5703,,2013-01-07 01:31:53,1,0,9,1,2013-02-06,2013-02-07,2,0,1,8741,1,6,144,13,82,1
599857,93,43,42595,,2013-01-07 01:32:30,0,0,9,1,2013-10-22,2013-10-26,2,0,1,12372,5,2,50,689,59,0
982382,0,275,49723,,2013-01-07 01:32:49,0,0,0,5,2013-04-04,2013-04-11,1,0,1,8747,1,3,106,107,9,0
289786,66,462,49272,2545.9383,2013-01-07 01:32:59,0,0,9,1,2013-06-18,2013-06-23,1,2,1,14127,4,2,50,682,84,0
463177,3,50,22013,,2013-01-07 01:33:09,0,0,4,6,2013-02-10,2013-02-11,2,0,1,48157,6,3,126,232,99,0
1154667,3,83,22548,,2013-01-07 01:33:26,0,0,9,3,2013-08-02,2013-08-04,1,0,1,8245,1,6,22,245,62,0
174242,205,135,27655,171.416,2013-01-07 01:33:58,0,0,4,1,2013-01-07,2013-01-08,1,0,1,8228,1,2,198,371,39,0
1185268,46,171,3304,,2013-01-07 01:34:02,0,1,9,1,2013-02-07,2013-02-12,2,1,1,18998,1,6,77,6,85,0
977236,66,346,31371,236.3386,2013-01-07 01:34:51,0,0,9,1,2013-01-11,2013-01-12,2,1,1,8254,1,2,50,365,59,0
395056,66,174,36242,2331.2237,2013-01-07 01:35:01,1,0,9,2,2013-05-16,2013-05-18,2,0,1,12226,6,2,50,701,21,0
395056,66,174,36242,2330.8788,2013-01-07 01:35:42,1,0,9,2,2013-05-16,2013-05-18,2,0,1,12226,6,2,50,701,3,0
1153820,69,844,22970,,2013-01-07 01:35:49,0,0,0,1,2013-01-15,2013-01-17,1,0,1,8253,1,6,70,19,73,0
487272,3,50,5703,,2013-01-07 01:35:53,0,1,9,1,2013-01-29,2013-02-03,1,0,1,8220,1,3,182,46,15,1
1181418,3,50,5224,,2013-01-07 01:36:06,1,0,9,3,2013-03-01,2013-03-03,2,0,1,6305,1,3,106,136,92,0
1154302,3,48,8158,,2013-01-07 01:37:10,0,0,9,3,2013-02-24,2013-02-28,1,0,1,11373,1,4,128,1400,60,0
610988,69,811,16287,,2013-01-07 01:37:33,0,0,1,3,2013-01-11,2013-01-12,2,0,1,8799,1,6,46,1463,58,0
610988,69,811,16287,,2013-01-07 01:38:18,0,0,1,1,2013-01-25,2013-01-26,2,0,1,8799,1,6,46,1463,97,0
1154667,3,83,22548,,2013-01-07 01:38:38,0,0,9,1,2013-08-02,2013-08-04,1,0,1,8245,1,6,22,245,64,0
527597,66,442,35390,5239.7838,2013-01-07 01:39:18,0,0,9,1,2013-03-28,2013-03-29,1,0,1,12501,5,6,144,13,59,0
761598,69,761,41949,,2013-01-07 01:41:02,0,0,9,1,2013-01-24,2013-01-27,1,0,1,11373,1,4,128,1455,26,0
167923,133,20,3392,,2013-01-07 01:41:23,0,0,1,3,2013-01-24,2013-01-26,2,1,1,21588,6,6,144,24,9,0
1153820,69,844,22970,,2013-01-07 01:41:46,0,0,0,2,2013-01-15,2013-01-17,1,0,1,8253,1,6,70,19,57,0
977236,66,346,31371,257.5718,2013-01-07 01:42:47,0,0,9,2,2013-01-18,2013-01-21,1,1,1,52492,3,2,50,368,39,0
342897,229,407,16373,,2013-01-07 01:43:25,0,0,9,1,2013-01-14,2013-01-16,1,0,1,8291,1,2,50,191,55,0
1043452,66,174,14752,342.8898,2013-01-07 01:44:11,0,0,9,1,2013-02-23,2013-02-24,2,0,1,8279,1,2,50,1230,18,0
1181418,3,50,5224,,2013-01-07 01:44:17,1,0,9,1,2013-03-02,2013-03-03,2,0,1,43206,3,3,106,759,11,0
167923,133,20,3392,,2013-01-07 01:44:21,0,0,1,4,2013-01-24,2013-01-26,2,1,1,21588,6,6,144,24,6,0
2105,69,761,41949,,2013-01-07 01:45:15,1,0,2,2,2013-01-19,2013-01-21,1,0,1,17662,5,6,68,275,72,0
845566,66,174,30573,2418.3591,2013-01-07 01:46:06,1,1,9,2,2013-02-26,2013-03-03,2,0,1,8859,1,2,50,212,96,0
901162,1,395,29254,917.21,2013-01-07 01:47:22,0,0,9,1,2013-01-16,2013-01-18,2,0,1,19520,1,6,77,154,11,0
458129,66,174,5938,5.0992,2013-01-07 01:47:42,0,0,0,2,2013-01-07,2013-01-11,1,1,1,24964,6,2,50,368,47,0
996265,66,462,49272,967.4949,2013-01-07 01:47:59,0,0,9,2,2013-01-09,2013-01-10,1,0,1,12603,5,2,50,365,59,0
848741,198,208,54488,,2013-01-07 01:48:41,1,0,0,1,2013-01-07,2013-01-11,3,0,1,45687,6,3,48,153,46,1
806264,6,514,33850,,2013-01-07 01:51:04,0,0,1,2,2013-01-26,2013-01-29,2,0,1,12206,6,2,50,628,45,0
621828,229,249,56090,,2013-01-07 01:51:09,0,0,9,6,2013-01-18,2013-01-21,3,0,2,1344,1,3,162,1710,63,0
1084830,69,761,41949,,2013-01-07 01:51:26,1,0,9,1,2013-02-14,2013-02-15,2,0,1,42219,1,3,82,329,67,0
982778,193,10,26750,,2013-01-07 01:52:02,0,1,9,1,2013-01-28,2013-02-04,2,0,1,11248,1,4,156,206,44,0
167923,133,20,3392,,2013-01-07 01:52:04,0,0,1,2,2013-01-24,2013-01-26,2,1,1,21588,6,6,144,24,5,0
164049,205,135,36086,4373.848,2013-01-07 01:52:36,0,0,3,2,2013-05-24,2013-05-28,2,0,1,19162,6,6,70,19,13,0
2105,69,761,41949,,2013-01-07 01:52:44,1,0,2,1,2013-01-19,2013-01-21,1,0,1,17662,5,6,68,275,51,0
2105,69,761,41949,,2013-01-07 01:53:16,1,0,2,1,2013-01-19,2013-01-21,1,0,1,17662,5,6,68,275,40,0
167923,133,20,3392,,2013-01-07 01:53:25,0,0,1,4,2013-01-24,2013-01-26,2,1,1,21588,6,6,144,24,9,0
769993,12,790,53139,,2013-01-07 01:54:07,0,0,9,1,2013-02-08,2013-02-14,2,1,1,8254,1,2,50,365,9,0
2105,69,761,41949,,2013-01-07 01:54:20,1,0,2,2,2013-01-19,2013-01-21,1,0,1,17662,5,6,68,275,40,0
621828,229,249,56090,,2013-01-07 01:54:42,0,0,9,2,2013-01-18,2013-01-21,3,0,2,1344,1,3,162,1710,78,0
255311,3,64,22203,,2013-01-07 01:54:53,0,0,1,1,2013-02-24,2013-02-28,1,0,1,8747,1,3,106,107,18,0
104938,66,174,24103,2299.5898,2013-01-07 01:55:10,0,1,9,1,2013-01-19,2013-01-23,4,0,1,8291,1,2,50,191,16,1
1181832,3,50,5703,,2013-01-07 01:55:36,1,0,1,1,2013-02-10,2013-02-12,1,0,1,8282,1,3,126,232,15,1
855021,215,909,29757,2237.2443,2013-01-07 01:55:39,1,1,1,1,2013-02-07,2013-02-12,2,0,1,8267,1,2,50,675,56,0
981235,0,203,54226,,2013-01-07 01:56:15,0,0,9,1,2013-01-08,2013-01-14,2,0,1,8796,1,3,104,1003,82,0
1034457,30,11,38079,,2013-01-07 01:57:31,1,0,9,4,2013-03-22,2013-03-31,2,0,1,7635,3,2,50,675,3,0
756834,66,258,27439,,2013-01-07 01:57:50,0,0,9,2,2013-02-06,2013-02-12,2,0,1,8250,1,2,50,628,79,0
342897,229,407,16373,,2013-01-07 01:58:19,0,0,9,2,2013-01-14,2013-01-16,1,0,1,8291,1,2,50,191,6,0
283970,66,246,50661,2757.8656,2013-01-07 01:58:43,0,0,0,1,2013-05-26,2013-05-28,1,0,1,8250,1,2,50,628,88,0
439290,162,13,34170,,2013-01-07 01:59:10,0,0,9,2,2013-01-26,2013-01-28,2,0,1,15202,5,5,194,1555,44,0
800769,23,78,23278,,2013-01-07 01:59:29,0,0,9,1,2013-01-11,2013-01-13,2,0,1,8282,1,3,126,232,25,0
800769,23,78,23278,,2013-01-07 02:00:22,0,0,9,1,2013-01-11,2013-01-13,2,0,1,8282,1,3,126,232,5,0
255311,3,64,22203,,2013-01-07 02:00:46,0,0,1,1,2013-02-24,2013-02-28,1,0,1,8747,1,3,106,107,95,0
756834,66,258,27439,,2013-01-07 02:01:28,0,0,9,1,2013-02-06,2013-02-12,2,1,1,8250,1,2,50,628,88,0
800769,23,78,23278,,2013-01-07 02:01:59,0,0,9,1,2013-01-11,2013-01-13,2,0,1,8282,1,3,126,232,64,0
1181418,3,50,5224,,2013-01-07 02:03:17,1,0,9,1,2013-03-02,2013-03-03,2,0,1,19554,6,3,106,107,2,0
914984,66,174,14752,5442.2807,2013-01-07 02:04:08,0,0,3,1,2013-03-09,2013-03-10,2,0,1,12213,6,6,70,19,46,0
119414,35,177,33543,1787.217,2013-01-07 02:05:19,0,0,9,1,2013-01-21,2013-01-22,1,0,1,8264,1,5,108,1568,67,1
1181418,3,50,5224,,2013-01-07 02:05:24,1,0,9,1,2013-03-02,2013-03-03,2,0,1,19554,6,3,106,107,64,0
160582,205,367,30789,822.9619,2013-01-07 02:05:40,0,0,0,1,2013-01-27,2013-01-29,2,0,1,26023,6,2,198,397,33,0
77793,205,354,31806,1130.881,2013-01-07 02:05:42,0,1,9,3,2013-01-30,2013-02-06,1,0,1,8266,1,2,50,411,48,0
1154302,3,48,8158,,2013-01-07 02:06:13,0,0,9,2,2013-03-15,2013-03-18,1,0,1,11435,1,4,67,203,30,0
648571,66,348,6497,6771.2047,2013-01-07 02:06:35,0,0,9,1,2013-01-09,2013-01-13,2,1,1,468,1,3,48,153,2,0
355007,66,246,28491,2377.8348,2013-01-07 02:09:00,0,0,4,1,2013-01-17,2013-01-18,3,0,1,24189,6,2,50,360,48,0
160582,205,367,30789,822.9619,2013-01-07 02:10:03,0,0,0,1,2013-01-27,2013-01-29,2,0,1,26023,6,2,198,397,33,1
255311,3,64,22203,,2013-01-07 02:10:35,0,0,1,1,2013-02-24,2013-02-28,1,0,1,8747,1,3,106,107,85,0
342817,66,226,76,759.3501,2013-01-07 02:11:31,0,0,9,2,2013-01-21,2013-01-25,2,0,1,8267,1,2,50,675,97,0
621828,229,249,56090,,2013-01-07 02:11:37,0,0,9,1,2013-01-18,2013-01-21,3,0,2,1344,1,3,162,1710,63,1
974316,133,14,54307,,2013-01-07 02:11:55,0,0,5,1,2013-01-25,2013-01-27,2,0,1,3059,6,6,204,1786,82,0
974316,133,14,54307,,2013-01-07 02:13:17,0,0,5,1,2013-02-01,2013-02-03,2,0,1,3059,6,6,204,1786,22,0
342897,229,407,16373,,2013-01-07 02:13:46,0,0,9,1,2013-01-14,2013-01-16,1,1,1,8291,1,2,50,191,72,0
458129,66,174,5938,5.2789,2013-01-07 02:13:53,0,0,0,1,2013-01-07,2013-01-11,1,1,1,24964,6,2,50,368,6,0
1181832,3,50,50547,,2013-01-07 02:13:56,0,0,1,2,2013-02-09,2013-02-11,1,0,1,8282,1,3,126,232,15,0
1166273,198,208,54488,,2013-01-07 02:16:25,0,0,1,3,2013-01-07,2013-01-08,1,0,1,109,3,3,48,152,29,0
782030,115,957,17195,,2013-01-07 02:16:56,0,0,9,1,2013-01-29,2013-01-30,1,0,1,8279,1,2,50,1230,95,0
458129,66,174,5938,0.1128,2013-01-07 02:17:04,0,0,0,1,2013-01-07,2013-01-11,1,1,1,12265,6,2,50,368,13,0
782030,115,957,17195,,2013-01-07 02:17:59,0,0,9,1,2013-01-29,2013-01-30,1,0,1,8279,1,2,50,1230,18,0
1175514,162,13,34170,,2013-01-07 02:18:04,0,0,9,2,2013-02-09,2013-02-14,2,2,1,49854,4,2,50,628,45,0
18330,0,317,56136,252.9929,2013-01-07 02:18:27,0,0,9,1,2013-02-02,2013-02-04,1,0,8,20456,1,3,104,60,57,0
782030,115,957,17195,,2013-01-07 02:18:44,0,0,9,3,2013-01-29,2013-01-30,1,0,1,8279,1,2,50,1230,72,0
982382,0,275,49723,,2013-01-07 02:19:04,0,0,0,3,2013-04-04,2013-04-11,1,0,1,8747,1,3,106,107,9,0
309863,62,135,43030,,2013-01-07 02:19:19,0,0,9,1,2013-03-14,2013-03-23,2,0,1,8252,1,6,170,313,29,0
18330,0,317,56136,253.6648,2013-01-07 02:21:30,0,0,9,2,2013-02-02,2013-02-04,1,1,8,20456,1,3,104,60,78,0
826240,66,174,18870,5581.1726,2013-01-07 02:22:03,0,1,9,1,2013-03-24,2013-03-30,2,2,1,8747,1,3,106,107,68,1
111771,1,318,2096,296.7651,2013-01-07 02:23:40,1,0,9,2,2013-01-12,2013-01-13,2,3,2,8746,1,6,105,29,38,0
914984,66,174,14752,5442.0273,2013-01-07 02:23:48,0,0,3,1,2013-02-09,2013-02-13,2,0,1,12213,6,6,70,19,25,0
1154302,3,48,8158,,2013-01-07 02:24:46,0,0,9,2,2013-02-24,2013-02-28,1,0,1,11373,1,4,128,1400,23,0
982778,193,10,26750,,2013-01-07 02:25:01,0,1,9,1,2013-01-27,2013-02-04,2,0,1,8826,1,4,47,1501,58,0
1025031,69,582,49765,,2013-01-07 02:25:02,1,0,9,2,2013-08-03,2013-08-10,2,1,1,33616,6,6,105,1854,78,0
342817,66,226,76,390.8159,2013-01-07 02:25:47,0,0,9,2,2013-06-24,2013-06-29,2,0,1,15093,1,2,50,679,31,0
596214,55,25,55676,,2013-01-07 02:27:01,0,0,9,3,2013-04-22,2013-04-28,3,0,1,8255,1,6,77,20,90,0
164049,205,135,36086,4374.0203,2013-01-07 02:27:18,0,0,3,1,2013-05-24,2013-05-28,2,0,1,19147,4,6,70,19,21,0
743465,66,174,46432,6710.4453,2013-01-07 02:27:21,1,0,9,1,2013-03-03,2013-03-17,2,0,1,8215,1,6,208,951,5,0
237892,66,462,17112,650.9616,2013-01-07 02:29:03,0,0,9,1,2013-01-30,2013-02-03,2,1,1,8279,1,2,50,1230,68,0
342817,66,226,76,396.1678,2013-01-07 02:30:14,0,0,9,2,2013-06-24,2013-06-29,2,0,1,15093,1,2,50,679,50,0
84781,66,174,15487,327.2634,2013-01-07 02:30:46,0,0,0,2,2013-01-13,2013-01-17,1,0,1,12269,6,2,50,1230,20,0
1025031,69,582,49765,,2013-01-07 02:31:02,1,0,9,1,2013-08-03,2013-08-10,2,1,1,20255,6,6,105,1854,78,0
855021,215,909,29757,5634.813,2013-01-07 02:31:28,1,1,1,1,2013-02-03,2013-02-08,2,0,1,8253,1,6,70,19,64,0
1131800,158,718,832,,2013-01-07 02:32:49,0,0,9,1,2013-07-13,2013-07-14,2,0,1,22780,6,6,144,13,91,0
84781,66,174,15487,327.0257,2013-01-07 02:33:27,0,0,0,1,2013-01-13,2013-01-17,1,0,1,12269,6,2,50,1230,37,0
342897,229,407,16373,,2013-01-07 02:33:49,0,0,9,2,2013-01-14,2013-01-16,1,1,1,8291,1,2,50,191,28,0
1036558,3,50,5703,,2013-01-07 02:35:04,0,0,9,3,2013-03-04,2013-03-09,2,1,1,8241,1,3,162,1490,85,0
596214,55,25,55676,,2013-01-07 02:35:46,0,0,9,6,2013-04-22,2013-04-28,3,0,1,8255,1,6,77,20,30,0
937197,66,246,50661,2757.731,2013-01-07 02:35:51,0,1,9,6,2013-04-29,2013-05-03,2,0,1,8250,1,2,50,628,24,0
342897,229,407,16373,,2013-01-07 02:36:16,0,0,9,1,2013-01-14,2013-01-16,1,1,1,8291,1,2,50,191,2,0
848747,66,318,32474,521.2286,2013-01-07 02:36:35,0,0,2,1,2013-02-24,2013-02-26,1,1,1,8267,1,2,50,675,56,0
84781,66,174,15487,327.3282,2013-01-07 02:36:52,0,0,0,1,2013-01-13,2013-01-17,1,0,1,12269,6,2,50,1230,3,0
342897,229,407,16373,,2013-01-07 02:37:40,0,0,9,1,2013-01-14,2013-01-16,1,1,1,8291,1,2,50,191,41,0
848747,66,318,32474,521.2286,2013-01-07 02:37:43,0,0,2,1,2013-02-24,2013-02-27,1,1,1,8267,1,2,50,675,56,0
1154302,3,48,8158,,2013-01-07 02:37:54,0,0,9,1,2013-03-18,2013-03-21,1,0,1,20119,1,4,188,205,20,0
436022,66,174,26232,5357.571,2013-01-07 02:38:00,0,0,9,1,2013-02-27,2013-03-01,2,0,1,8253,1,6,70,19,41,0
132306,231,90,41636,,2013-01-07 02:38:24,1,0,9,2,2013-02-12,2013-02-15,1,0,1,8252,1,6,170,313,46,0
237892,66,462,17112,650.9616,2013-01-07 02:38:24,0,1,9,2,2013-01-30,2013-02-03,2,0,1,8279,1,2,50,1230,68,0
547991,58,50,47668,,2013-01-07 02:38:27,0,0,9,1,2013-02-08,2013-02-15,6,0,3,8241,1,3,162,1490,46,0
1154873,3,50,5703,,2013-01-07 02:38:48,0,0,0,1,2013-01-08,2013-01-15,1,0,1,12483,5,2,50,675,55,0
1136837,205,385,45494,2368.0783,2013-01-07 02:39:37,0,0,9,1,2013-03-28,2013-03-31,1,0,1,19002,3,4,25,1530,85,0
335880,163,12,13476,,2013-01-07 02:40:44,0,0,9,1,2013-01-25,2013-01-30,2,0,1,8739,1,6,144,4,2,0
84781,66,174,15487,327.3676,2013-01-07 02:41:21,0,0,0,2,2013-01-13,2013-01-17,2,0,1,12269,6,2,50,1230,5,0
342897,229,407,16373,,2013-01-07 02:41:22,0,0,9,2,2013-01-14,2013-01-16,1,1,1,8291,1,2,50,191,98,0
980042,66,149,20498,913.8834,2013-01-07 02:42:15,0,1,0,2,2013-01-31,2013-02-02,1,0,1,11939,1,2,50,694,48,0
48586,149,290,33116,,2013-01-07 02:42:26,0,0,1,2,2013-01-20,2013-01-22,2,0,1,18069,3,5,100,796,20,0
342897,229,407,16373,,2013-01-07 02:42:43,0,0,9,1,2013-01-14,2013-01-16,1,1,1,8291,1,2,50,191,70,0
18330,0,317,56136,251.6572,2013-01-07 02:43:01,0,0,9,2,2013-02-03,2013-02-04,1,1,8,20456,1,3,104,60,63,0
1057239,66,174,24103,371.0517,2013-01-07 02:43:46,1,0,8,2,2013-01-11,2013-01-13,2,0,1,28701,4,2,50,627,37,0
447538,3,38,10474,,2013-01-07 02:43:57,0,0,9,2,2013-01-14,2013-01-21,1,0,1,8745,1,6,204,27,55,0
316910,69,761,41949,,2013-01-07 02:44:36,0,1,9,1,2013-06-27,2013-07-01,2,0,1,20590,6,6,180,1518,53,0
663181,23,48,4924,,2013-01-07 02:45:17,0,0,9,1,2013-01-12,2013-01-16,1,1,1,8267,1,2,50,675,91,0
823750,48,424,5957,,2013-01-07 02:45:57,0,0,9,1,2013-01-08,2013-01-24,1,1,1,11353,1,2,50,699,25,0
84781,66,174,15487,326.9626,2013-01-07 02:46:07,0,0,0,1,2013-01-13,2013-01-17,2,0,1,12269,6,2,50,1230,83,0
84781,66,174,15487,327.2,2013-01-07 02:46:28,0,0,0,1,2013-01-13,2013-01-17,2,0,1,12269,6,2,50,1230,37,0
1189928,3,50,5224,,2013-01-07 02:48:56,0,0,1,3,2013-01-10,2013-01-13,2,1,1,8822,1,3,130,91,64,0
822913,229,58,18633,,2013-01-07 02:49:02,0,0,9,1,2013-01-10,2013-01-11,2,0,1,12539,5,3,162,1039,46,0
519853,80,38,52486,,2013-01-07 02:49:02,0,0,3,2,2013-02-07,2013-02-08,2,2,1,5630,3,3,82,228,26,0
1057239,66,174,24103,370.684,2013-01-07 02:49:17,1,0,8,2,2013-01-11,2013-01-13,2,0,1,28701,4,2,50,627,89,0
436903,23,48,4924,,2013-01-07 02:49:44,0,1,9,3,2013-01-17,2013-01-20,2,0,1,51657,6,3,130,92,99,0
447538,3,38,10474,,2013-01-07 02:50:37,0,0,9,2,2013-01-14,2013-01-21,1,0,1,8745,1,6,204,27,50,0
473528,23,48,4924,,2013-01-07 02:51:09,0,0,9,1,2013-01-30,2013-02-02,2,0,1,43199,1,3,106,106,90,0
447538,3,38,10474,,2013-01-07 02:51:13,0,0,9,1,2013-01-14,2013-01-21,1,0,1,8745,1,6,204,27,5,0
66948,198,153,17956,,2013-01-07 02:51:55,0,1,1,1,2013-07-14,2013-07-21,2,0,1,11439,1,4,163,1503,87,0
473528,23,48,4924,,2013-01-07 02:52:24,0,0,9,1,2013-01-30,2013-02-02,2,0,1,43199,1,3,106,106,2,0
5030,3,60,4699,,2013-01-07 02:52:34,0,0,1,2,2013-01-13,2013-01-15,1,0,1,8242,1,3,171,61,99,0
1157092,70,47,14566,,2013-01-07 02:53:05,1,0,1,1,2013-01-08,2013-01-13,2,0,2,5401,6,3,182,83,57,1
5030,3,60,4699,,2013-01-07 02:54:46,0,0,1,1,2013-01-13,2013-01-15,1,0,1,8242,1,3,171,61,6,0
447538,3,38,10474,,2013-01-07 02:55:07,0,0,9,1,2013-01-14,2013-01-21,1,0,1,8745,1,6,204,27,35,0
66948,198,153,17956,,2013-01-07 02:55:16,0,1,1,1,2013-07-14,2013-07-21,2,0,1,8824,1,4,8,118,10,0
473528,23,48,4924,,2013-01-07 02:55:25,0,0,9,1,2013-01-30,2013-02-02,2,0,1,43199,1,3,106,106,32,0
84781,66,174,15487,327.2057,2013-01-07 02:55:35,0,0,0,1,2013-01-13,2013-01-17,2,0,1,12269,6,2,50,1230,10,0
473528,23,48,4924,,2013-01-07 02:56:10,0,0,9,1,2013-01-30,2013-02-02,2,0,1,43199,1,3,106,106,89,0
1056176,66,348,48862,7804.2054,2013-01-07 02:56:26,0,0,9,2,2013-01-12,2013-01-15,2,0,1,20525,1,3,104,76,64,0
84781,66,174,15487,327.2054,2013-01-07 02:56:28,0,0,0,1,2013-01-13,2013-01-17,2,0,1,12269,6,2,50,1230,37,0
18330,0,317,56136,269.7664,2013-01-07 02:57:01,0,0,9,2,2013-05-08,2013-05-11,1,1,8,20456,1,3,104,60,26,0
473528,23,48,4924,,2013-01-07 02:57:43,0,0,9,1,2013-02-02,2013-02-03,2,0,1,8744,1,3,106,108,85,0
66948,198,153,17956,,2013-01-07 02:58:00,0,1,1,1,2013-07-14,2013-07-21,2,0,1,8791,1,4,8,110,96,0
487265,3,50,22013,,2013-01-07 02:58:34,1,0,9,3,2013-01-17,2013-01-20,2,0,1,18569,1,3,182,83,63,0
473528,23,48,4924,,2013-01-07 02:58:57,0,0,9,5,2013-02-02,2013-02-03,2,0,1,8744,1,3,106,108,42,0
66948,198,153,17956,,2013-01-07 02:59:23,0,1,1,2,2013-07-14,2013-07-21,2,0,1,8791,1,4,8,110,0,0
255311,3,64,22203,,2013-01-07 02:59:49,0,0,1,3,2013-02-24,2013-03-01,1,0,1,8505,6,3,106,107,95,0
139774,158,718,832,,2013-01-07 03:00:25,0,0,9,2,2013-02-19,2013-02-25,1,0,1,8184,6,0,63,1258,98,0
473528,23,48,4924,,2013-01-07 03:01:22,0,0,9,1,2013-02-02,2013-02-03,2,0,1,8744,1,3,106,108,3,0
1084338,69,727,52724,,2013-01-07 03:03:05,0,0,9,1,2013-02-16,2013-02-23,2,0,1,33819,6,3,48,153,64,0
473528,23,48,4924,,2013-01-07 03:03:10,0,0,9,2,2013-02-02,2013-02-03,2,0,1,8744,1,3,106,108,37,0
75766,1,395,29254,806.8612,2013-01-07 03:03:38,0,0,9,2,2013-01-10,2013-01-13,2,0,1,18633,6,6,68,275,9,0
139774,158,718,832,,2013-01-07 03:04:41,0,0,9,3,2013-02-19,2013-02-25,1,0,1,8184,6,0,63,1258,98,0
719366,77,824,21021,,2013-01-07 03:05:00,1,0,9,1,2013-02-16,2013-02-18,2,0,1,22332,6,0,34,923,58,0
413868,29,194,28215,,2013-01-07 03:05:26,0,0,0,1,2013-01-24,2013-01-26,2,0,1,8156,3,5,202,171,38,0
719366,77,824,21021,,2013-01-07 03:05:58,1,0,9,3,2013-02-16,2013-02-18,2,0,1,22332,6,0,34,923,67,0
362627,66,403,39840,3869.9374,2013-01-07 03:08:00,0,1,9,3,2013-03-07,2013-03-12,1,0,1,30337,1,6,70,10,64,0
1177767,228,39,27063,,2013-01-07 03:08:01,0,0,2,1,2013-02-28,2013-03-04,2,1,1,8220,1,3,182,46,29,0
